2024-05-08 15:08:14,229 INFO    HandlerThread:72834 [system_monitor.py:probe():229] Finished publishing system info
2024-05-08 15:08:14,247 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:14,247 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:08:14,247 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:14,248 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:08:14,248 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:14,249 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:08:14,249 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:15,167 INFO    Thread-12 :72834 [dir_watcher.py:_on_file_created():271] file/dir created: /user/as6154/dissert/wandb/run-20240508_150731-8ndjvkpx/files/wandb-metadata.json
2024-05-08 15:08:15,443 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:08:15,445 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:15,446 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:15,447 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:15,448 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:15,449 DEBUG   SenderThread:72834 [sender.py:send():380] send: files
2024-05-08 15:08:15,450 INFO    SenderThread:72834 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-05-08 15:08:15,751 INFO    wandb-upload_0:72834 [upload_job.py:push():131] Uploaded file /tmp/tmpqda3w7o7wandb/gm1d402y-wandb-metadata.json
2024-05-08 15:08:17,452 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:22,453 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:27,453 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:32,146 DEBUG   SystemMonitor:72834 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-08 15:08:32,149 DEBUG   SenderThread:72834 [sender.py:send():380] send: stats
2024-05-08 15:08:33,151 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:38,152 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:43,153 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:48,154 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:53,154 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:08:58,155 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:02,151 DEBUG   SenderThread:72834 [sender.py:send():380] send: stats
2024-05-08 15:09:04,153 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:09,153 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:14,155 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:19,155 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:19,223 INFO    StreamThr :72834 [internal.py:wandb_internal():86] W&B internal server running at pid: 72834, started at: 2024-05-08 15:09:19.221015
2024-05-08 15:09:19,224 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status
2024-05-08 15:09:19,228 INFO    WriterThread:72834 [datastore.py:open_for_write():85] open: /user/as6154/dissert/wandb/run-20240508_150919-kw7ih9in/run-kw7ih9in.wandb
2024-05-08 15:09:19,231 DEBUG   SenderThread:72834 [sender.py:send():380] send: header
2024-05-08 15:09:19,231 DEBUG   SenderThread:72834 [sender.py:send():380] send: run
2024-05-08 15:09:19,459 INFO    SenderThread:72834 [dir_watcher.py:__init__():211] watching files in: /user/as6154/dissert/wandb/run-20240508_150919-kw7ih9in/files
2024-05-08 15:09:19,459 INFO    SenderThread:72834 [sender.py:_start_run_threads():1122] run started: kw7ih9in with start time 1715195359.221051
2024-05-08 15:09:24,156 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:24,233 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:24,460 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:29,156 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:29,235 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:29,461 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:32,152 DEBUG   SenderThread:72834 [sender.py:send():380] send: stats
2024-05-08 15:09:34,238 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:34,462 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:35,154 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:39,240 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:39,462 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:40,154 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:44,243 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:44,463 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:45,155 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:49,245 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:49,464 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:50,156 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:54,248 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: keepalive
2024-05-08 15:09:54,464 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
2024-05-08 15:09:55,157 DEBUG   HandlerThread:72834 [handler.py:handle_request():146] handle_request: status_report
